"ERI","CODE","CLAS","KIND","CNAME","SPEC","CCCCODE","BARCODE","SUPP","PREDAY","USERFLD1","USERFLD2","PRICE1","PRICE2","PRICE3","PRICE4","PRICE5","MADETYPE","CALCUTYPE","LOCALITY","IMPTRATE","GOODRATE","MARGIN","UNIT","INUNIT","INQTY","OUTUNIT","OUTQTY","LEN","WIDE","HIGHT","PUNIT","PACKUNIT","WETUNIT","NW","INNW","PACKNW","GW","INGW","PACKGW","CFT","INCFT","PACKCFT","CTNQTY","CTNINQTY","PACKQTY","FTQTY20","FTINQTY20","FTPQTY20","FTQTY40","FTINQTY40","FTPQTY40","FTQTY40H","FTINQTY40H","FTPQTY40H","FTQTY45","FTINQTY45","FTPQTY45","PACKDESC","PRODDESC","DESCRIP","ENAME","ESPEC","EPDESC","PICTURE","FCOST","CCOST","TDATE","SAFEQTY","MAXQTY","FQTY","CQTY","FBROWQTY","CBROWQTY","FLENDQTY","CLENDQTY","FPHSQTY","CPHSQTY","FORDQTY","CORDQTY","FSASMQTY","CSASMQTY","FSASKQTY","CSASKQTY","FAGTQTY","CAGTQTY","COSTSUBJ","SALESUBJ","STOCKSUBJ","RAWPSUBJ","HFINPSUBJ","FINPSUBJ","INSDATE","FLAG","GPFLAG","TTIME","UPDNFLAG","GUNSALEFLAG","PRHSSUBJ","FMASMQTY","CMASMQTY","FMASKQTY","CMASKQTY","EXPCOST","CURR","MINQTY","PRSFLAG","LPHSDATE","LSALDATE","LINDATE","LOUTDATE","LUPDDATE","LENDSUBJ","BROWSUBJ","EPDESC1","NTAXFLAG","MFLAG","NSDATE","PICTURES","PICTURED","PICTUREB","SCLAS","SCLASNAME","MCLAS","MCLASNAME","BCLAS","BCLASNAME","GPCQTY","APCODE","LASTUPD","POSFLAG","POSDISFLAG","PLUS","PLUSPRC","BONUSTYPE","BONUSVALUE","FCMD","STOCKMD","PREPERIOD","LPRHSQTY","BESTOQTY","BSTCOST","BROQTY","BOPERIOD","STLDATE"
"00K00105CGV4WC7U","C255","02-1","","列王紀與歷代志綜覽(林賢明著)","250","","9789869655712","101","0","經卷類","","250","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","73.67899","73.67901","2023/11/22","0","0","435","349","0","0","22","29","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/08/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2023/05/31","","2021/12/30","","","",""," ","1","0","","","","","","","","","","","0","","231122115222","","","","","","","","","","","","","","",""
"00K00105CMTDW5BA","TEV/TCV52DIBU","01","","現代中文/英文對照膠皮聖經","700","","9789866674686","302","0","","","700","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","437.5","647.5","2023/03/29","0","0","-1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/08/22","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2023/04/13","2023/07/10","2023/04/13","2023/07/10","2023/07/10","",""," ","1","0","","","","","","","","","","","0","","230329162528","","","","","","","","","","","","","","",""
"00K00105DDVSR868","M01","03-2","","福音記憶卡/黃柏鈞的生命見證","3","","M01","101","0","","","3","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","1.59978","33","2019/09/08","0","0","603","541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/09/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2021/03/24","2024/09/23","2024/01/01","2024/09/23","2024/09/23","",""," ","0","0","","","","","","","","","","","0","","190908163232","","","","","","","","","","","","","","",""
"00K00105DDVW586U","M02","03-2","","福音記憶卡/陳瑞男的生命見證","3","","M02","101","0","","","3","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","1.59956","33","2019/09/08","0","0","626","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/09/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2021/03/24","2024/09/23","2021/03/24","2024/09/23","2020/12/28","",""," ","0","0","","","","","","","","","","","0","","190908163248","","","","","","","","","","","","","","",""
"00K00105DDVWM872","M03","03-2","","福音記憶卡/余聖光的生命見證","3","","M03","101","0","","","3","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","1.60069","33","2019/09/08","0","0","651","562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/09/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2021/03/24","2024/09/23","2021/03/24","2024/09/23","","",""," ","0","0","","","","","","","","","","","0","","190908163255","","","","","","","","","","","","","","",""
"00K00105DDVXC87A","M04","03-2","","福音記憶卡/陳美玉的生命見證","3","","M04","101","0","","","3","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","1.6","33","2019/09/08","0","0","666","513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/09/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2021/03/24","2024/09/23","2021/03/24","2024/09/23","2022/12/16","",""," ","0","0","","","","","","","","","","","0","","190908163302","","","","","","","","","","","","","","",""
"00K00105DMWRPFG7","IA001","09-3","","方舟撲克牌(華宣)","特價99","","4713008135013","303","0","","","99","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","60.55608","60.55608","2024/04/16","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/09/27","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2024/04/16","2024/08/10","2024/04/16","2024/08/10","2024/08/10","",""," ","0","0","","","","","","","","","","","0","","240416121801","","","","","","","","","","","","","","",""
"00K00105E7U4A54C","CFT0250","07-7","","基督教聖經與神學辭典(漢語)","1200","","9789625132501","301","0","","","1200","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","760","760","2025/12/01","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/10/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2020/08/12","2021/01/25","2020/08/12","2021/01/25","2021/01/25","",""," ","1","0","","","","","","","","","","","0","","251201104547","","","","","","","","","","","","","","",""
"00K00105ETUGQB74","CH0004","07-5","","教會歷史背景與年代圖表(華神)","280","","9789570471090","303","0","","","280","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","208","208","2020/01/17","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/11/08","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2021/08/28","2021/09/10","2021/08/28","2021/09/10","2021/09/10","",""," ","0","0","","","","","","","","","","","0","","200117171857","","","","","","","","","","","","","","",""
"00K00105EYQ1G1IN","LLP669","07-1","","你已將哀哭變為跳舞(基道)","380","","9789624575750","203","0","","","380","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","253.5","253.5","2023/03/29","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/11/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2018/11/12","2024/07/31","2018/11/12","2024/07/31","2024/07/31","",""," ","1","0","","","","","","","","","","","0","","230329163520","","","","","","","","","","","","","","",""
"00K00105EYQ3E1IV","DT001","07-2","","擇偶與婚姻的十個要訣(宇宙光)","350","","9789574358168","203","0","","","350","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","233","233","2020/01/21","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/11/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2020/07/22","2021/11/04","2020/07/22","2021/11/04","2021/11/04","",""," ","0","0","","","","","","","","","","","0","","200121150143","","","","","","","","","","","","","","",""
"00K00105F7U46FSI","CU57AZTIRD","01","","輕便型拉鍊索引紅色皮面聖經(聖","1000","","9789866674952","302","0","","","1000","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","800","725","2026/01/15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/04/25","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2024/07/31","2024/09/12","2024/07/31","2024/09/12","2024/09/12","",""," ","1","0","","","","","","","","","","","0","","260115093941","","","","","","","","","","","","","","",""
"00K00105GPW7Z4CB","C256","02-1","","更美的救贖-希伯來書釋義(陳忠揚","300","","9789869655743","101","0","經卷類","","300","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","62","62","2021/03/24","0","0","296","189","0","0","38","39","0","0","0","0","0","0","0","0","0","0","","","","","","","2019/01/11","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2019/01/11","","2021/12/30","","","",""," ","1","0","","","","","","","","","","","0","","210324153038","","","","","","","","","","","","","","",""
"00K00105ICSH7ACX","S031D","12","","郵資(黑貓貨到付款)","100","","S031D","","0","","","100","0","0","0","0","0","0","","0","0","0","批","批","1","批","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2025/01/14","0","0","301","216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","2824.6","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","","","2024/07/28","","","",""," ","0","0","","","","","","","","","","","0","","250114094844","","","","","","","","","","","","","","",""
"00K00105INNRF0TN","RC","09-4","","布掛軸(長型72*26CM)(申嘉)","280(特250)","","4713027025081","402","0","","","250","0","0","0","0","0","1","","0","0","0","條","條","1","條","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","178.61451","172.71088","2020/01/17","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/12/18","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2022/08/24","2024/01/02","2023/01/01","2024/01/02","2024/01/02","",""," ","0","0","","","","","","","","","","","0","","200117165152","","","","","","","","","","","","","","",""
"00K00105JKOLZAIL","C259","02-1","","杏樹枝10(四福音書)","300","","9789869655781","104","0","杏樹枝","","300","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","111","111","2021/03/24","0","0","500","445","0","0","47","50","0","0","0","0","0","0","0","0","0","0","","","","","","","2019/04/24","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2019/04/24","","2021/12/30","","","",""," ","1","0","","","","","","","","","","","0","","210324153049","","","","","","","","","","","","","","",""
"00K00105JQQJ9FGG","S047E","04-1","","高級原木匾額(南洋木)1.5*1尺","2100","","S047E","504","0","","","2100","0","0","0","0","0","0","","0","0","0","個","個","1","個","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1238","1238","2025/11/26","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2023/11/20","2024/12/02","2023/11/20","2024/12/02","2023/12/12","",""," ","0","0","","","","","","","","","","","0","","251126164449","","","","","","","","","","","","","","",""
"00K00105JST0AGKE","14033","03-2","","麥餅零碎2-福音傳單集錦","200","","4714140331004","702","0","","","200","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","140","140","2019/07/03","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","4101.","","","","","2013/07/31","1","0","","0","1","5201.","0","0","0","0","0","NTD","1","0","2020/01/09","2024/11/13","2020/12/28","2024/11/13","","",""," ","0","0","","","","","","","","","","","0","","190703115653","","","","","","","","","","","","","","",""
"00K00105JST7JGL8","14034","03-2","","雲彩飛揚2-見證傳單集錦","150","","4714140341003","702","0","","","150","0","0","0","0","0","0","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","105","105","2019/07/03","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","4101.","","","","","2006/02/22","0","0","","0","0","5201.","0","0","0","0","0","NTD","1","0","2023/08/02","2023/11/30","2020/12/28","2023/11/30","","","","","0","0","","","","","","","","","","","0","","190703115701","","","","","","","","","","","","","","",""
"00K00105JYTP94IW","C025","02-1","","福音小書/耶穌是誰?","150","","9789869770040","","0","福音類","","150","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","50","50","2021/03/16","100","0","486","386","0","0","36","40","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2019/09/18","2021/12/25","2021/12/30","2021/12/25","2021/12/30","","","","1","0","","","","","","","","","","","0","","210316090115","","","","","","","","","","","","","","",""
"00K00105KFVBO879","CHT0614","08-1","","給勇敢女孩的聖經故事(漢語)","680","","9789888286614","301","0","","","650","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","357.5","423","2025/10/09","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2024/09/11","2024/09/14","2024/09/11","2024/09/14","2024/09/14","","","","1","0","","","","","","","","","","","0","","251009140544","","","","","","","","","","","","","","",""
"00K00105KXR0P30S","S006B","04-1","","不鏽鋼聖餐杯","特價30","","705-1","900","0","","","30","0","0","0","0","0","1","","0","0","0","個","個","1","個","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","2022.6.29	人民幣19700元	台幣88445元	進貨4980元","","","","","16.00857","15.92796","2022/06/29","0","0","2513","1788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2019/03/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2024/03/07","","2022/07/01","","","","","","0","0","","","","","","","","","","","0","","220629120703","","","","","","","","","","","","","","",""
"00K00105LMN7I2ZJ","1023202","07-1","","基礎讀經舊約手冊(教師本)(華宣)","300","","1023202","303","0","","","300","0","0","0","0","0","0","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","229","229","2023/11/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/03/27","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2023/07/22","2024/03/14","2023/07/22","2024/03/14","2024/03/14","","","","0","0","","","","","","","","","","","0","","231114162154","","","","","","","","","","","","","","",""
"00K00105LMNB02ZT","1023201","07-1","","基礎讀經舊約手冊(學生本)(華宣)","150","","1023201","303","0","","","150","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","114","114","2020/01/21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/08/14","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2024/09/02","2024/08/23","2024/09/02","2024/08/23","2024/09/02","","","","0","0","","","","","","","","","","","0","","200121101453","","","","","","","","","","","","","","",""
